product_name,overall_rating,no_ratings,no_reviews,rating,brand
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,5,acer
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,4,acer
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,5,acer
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,4,acer
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,1,acer
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,5,acer
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,4,acer
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,1,acer
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,4,acer
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,1,acer
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,5,acer
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,5,acer
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,4,acer
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,5,acer
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,4,acer
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,5,acer
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,5,acer
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,5,acer
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,1,acer
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,4,acer
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,1,acer
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,4,acer
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,5,acer
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,4,acer
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,5,acer
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,4,acer
"acer aspire 3 with backlit keyboard, intel core i5 12th gen 12...",4.1,2121,148,1,acer
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,4,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,4,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,4,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,4,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,3,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,4,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,4,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,4,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,4,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,4,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,4,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,4,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,4,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,4,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,4,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,1,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,4,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,4,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,4,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,3,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,1,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,4,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,1,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,1,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,4,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,4,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,1,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,1,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,4,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
msi thin 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/...,4.3,1046,95,5,msi
